time	V(a)	V(b)	V(out)	I(Vdd)
2.933097502461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.937003752461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.940910002461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.944816252461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.948722502461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.952628752461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.956535002461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.960441252461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.964347502461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.968253752461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.972160002461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.976066252461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.979972502461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.983878752461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.987785002461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.991691252461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.995597502461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.999503752461424e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
3.000000000000000e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
3.000390625000001e-08	5.000000e+00	1.953125e-01	4.999862e+00	-1.000284e-11
3.001171875000000e-08	5.000000e+00	5.859375e-01	4.998569e+00	-9.950165e-12
3.002734375000000e-08	5.000000e+00	1.367188e+00	4.985514e+00	-9.728107e-12
3.005859375000001e-08	5.000000e+00	2.929688e+00	4.885280e+00	-8.966113e-12
3.009765625000001e-08	5.000000e+00	4.882812e+00	4.552162e+00	-7.670569e-12
3.010000000000000e-08	5.000000e+00	5.000000e+00	4.523564e+00	-7.599532e-12
3.010390625000001e-08	5.000000e+00	5.000000e+00	4.475210e+00	-7.654626e-12
3.011171875000000e-08	5.000000e+00	5.000000e+00	4.378781e+00	-7.766655e-12
3.012734375000001e-08	5.000000e+00	5.000000e+00	4.187554e+00	-7.996253e-12
3.015859375000001e-08	5.000000e+00	5.000000e+00	3.813091e+00	-8.474474e-12
3.019765625000001e-08	5.000000e+00	5.000000e+00	3.364679e+00	-9.094977e-12
3.023671875000001e-08	5.000000e+00	5.000000e+00	2.943791e+00	-9.721849e-12
3.027578125000001e-08	5.000000e+00	5.000000e+00	2.555153e+00	-1.033595e-11
3.031484375000001e-08	5.000000e+00	5.000000e+00	2.201692e+00	-1.092144e-11
3.035390625000001e-08	5.000000e+00	5.000000e+00	1.884636e+00	-1.146667e-11
3.039296875000001e-08	5.000000e+00	5.000000e+00	1.603751e+00	-1.196427e-11
3.043203125000000e-08	5.000000e+00	5.000000e+00	1.357645e+00	-1.241068e-11
3.047109375000000e-08	5.000000e+00	5.000000e+00	1.144095e+00	-1.280539e-11
3.051015625000000e-08	5.000000e+00	5.000000e+00	9.603527e-01	-1.315015e-11
3.054921875000000e-08	5.000000e+00	5.000000e+00	8.034050e-01	-1.344820e-11
3.058828125000000e-08	5.000000e+00	5.000000e+00	6.701775e-01	-1.370367e-11
3.062734375000000e-08	5.000000e+00	5.000000e+00	5.576829e-01	-1.392108e-11
3.066640625000000e-08	5.000000e+00	5.000000e+00	4.631196e-01	-1.410499e-11
3.070546875000000e-08	5.000000e+00	5.000000e+00	3.839287e-01	-1.425980e-11
3.074453125000000e-08	5.000000e+00	5.000000e+00	3.178204e-01	-1.438957e-11
3.078359375000000e-08	5.000000e+00	5.000000e+00	2.627792e-01	-1.449798e-11
3.082265625000000e-08	5.000000e+00	5.000000e+00	2.170530e-01	-1.458830e-11
3.086171875000000e-08	5.000000e+00	5.000000e+00	1.791349e-01	-1.466336e-11
3.090078125000000e-08	5.000000e+00	5.000000e+00	1.477391e-01	-1.472563e-11
3.093984375000000e-08	5.000000e+00	5.000000e+00	1.217766e-01	-1.477720e-11
3.097890625000000e-08	5.000000e+00	5.000000e+00	1.003292e-01	-1.481985e-11
3.101796875000000e-08	5.000000e+00	5.000000e+00	8.262710e-02	-1.485509e-11
3.105703125000000e-08	5.000000e+00	5.000000e+00	6.802653e-02	-1.488418e-11
3.109609375000000e-08	5.000000e+00	5.000000e+00	5.599113e-02	-1.490818e-11
3.113515625000000e-08	5.000000e+00	5.000000e+00	4.607503e-02	-1.492796e-11
3.117421875000000e-08	5.000000e+00	5.000000e+00	3.790829e-02	-1.494426e-11
3.121328125000000e-08	5.000000e+00	5.000000e+00	3.118448e-02	-1.495768e-11
3.125234375000000e-08	5.000000e+00	5.000000e+00	2.565017e-02	-1.496873e-11
3.129140625000000e-08	5.000000e+00	5.000000e+00	2.109593e-02	-1.497783e-11
3.133046875000000e-08	5.000000e+00	5.000000e+00	1.734888e-02	-1.498532e-11
3.136953125000000e-08	5.000000e+00	5.000000e+00	1.426642e-02	-1.499148e-11
3.140859375000000e-08	5.000000e+00	5.000000e+00	1.173099e-02	-1.499654e-11
3.144765625000000e-08	5.000000e+00	5.000000e+00	9.645729e-03	-1.500071e-11
3.148671874999999e-08	5.000000e+00	5.000000e+00	7.930845e-03	-1.500414e-11
3.152578124999999e-08	5.000000e+00	5.000000e+00	6.520652e-03	-1.500696e-11
3.156484374999999e-08	5.000000e+00	5.000000e+00	5.361080e-03	-1.500928e-11
3.160390624999999e-08	5.000000e+00	5.000000e+00	4.407632e-03	-1.501119e-11
3.164296874999999e-08	5.000000e+00	5.000000e+00	3.623698e-03	-1.501275e-11
3.168203124999999e-08	5.000000e+00	5.000000e+00	2.979161e-03	-1.501404e-11
3.172109374999999e-08	5.000000e+00	5.000000e+00	2.449246e-03	-1.501510e-11
3.176015624999999e-08	5.000000e+00	5.000000e+00	2.013580e-03	-1.501597e-11
3.179921874999999e-08	5.000000e+00	5.000000e+00	1.655406e-03	-1.501669e-11
3.183828124999999e-08	5.000000e+00	5.000000e+00	1.360944e-03	-1.501728e-11
3.187734374999999e-08	5.000000e+00	5.000000e+00	1.118864e-03	-1.501776e-11
3.191640624999999e-08	5.000000e+00	5.000000e+00	9.198497e-04	-1.501816e-11
3.195546874999999e-08	5.000000e+00	5.000000e+00	7.562414e-04	-1.501849e-11
3.199453124999999e-08	5.000000e+00	5.000000e+00	6.217408e-04	-1.501876e-11
3.203359374999999e-08	5.000000e+00	5.000000e+00	5.111699e-04	-1.501898e-11
3.207265624999999e-08	5.000000e+00	5.000000e+00	4.202717e-04	-1.501916e-11
3.211171874999999e-08	5.000000e+00	5.000000e+00	3.455463e-04	-1.501931e-11
3.215078124999999e-08	5.000000e+00	5.000000e+00	2.841164e-04	-1.501943e-11
3.218984374999999e-08	5.000000e+00	5.000000e+00	2.336165e-04	-1.501953e-11
3.222890624999999e-08	5.000000e+00	5.000000e+00	1.921020e-04	-1.501962e-11
3.226796874999999e-08	5.000000e+00	5.000000e+00	1.579741e-04	-1.501968e-11
3.230703124999999e-08	5.000000e+00	5.000000e+00	1.299187e-04	-1.501974e-11
3.234609374999999e-08	5.000000e+00	5.000000e+00	1.068551e-04	-1.501979e-11
3.238515624999999e-08	5.000000e+00	5.000000e+00	8.789537e-05	-1.501982e-11
3.242421874999999e-08	5.000000e+00	5.000000e+00	7.230917e-05	-1.501986e-11
3.246328124999999e-08	5.000000e+00	5.000000e+00	5.949628e-05	-1.501988e-11
3.250234374999999e-08	5.000000e+00	5.000000e+00	4.896324e-05	-1.501990e-11
3.254140624999998e-08	5.000000e+00	5.000000e+00	4.030439e-05	-1.501992e-11
3.258046874999998e-08	5.000000e+00	5.000000e+00	3.318625e-05	-1.501993e-11
3.261953124999998e-08	5.000000e+00	5.000000e+00	2.733467e-05	-1.501995e-11
3.265859374999998e-08	5.000000e+00	5.000000e+00	2.252430e-05	-1.501995e-11
3.269765624999998e-08	5.000000e+00	5.000000e+00	1.856986e-05	-1.501996e-11
3.273671874999998e-08	5.000000e+00	5.000000e+00	1.531905e-05	-1.501997e-11
3.277578124999998e-08	5.000000e+00	5.000000e+00	1.264668e-05	-1.501997e-11
3.281484374999998e-08	5.000000e+00	5.000000e+00	1.044982e-05	-1.501998e-11
3.285390624999998e-08	5.000000e+00	5.000000e+00	8.643854e-06	-1.501998e-11
3.289296874999998e-08	5.000000e+00	5.000000e+00	7.159237e-06	-1.501999e-11
3.293203124999998e-08	5.000000e+00	5.000000e+00	5.938786e-06	-1.501999e-11
3.297109374999998e-08	5.000000e+00	5.000000e+00	4.935497e-06	-1.501999e-11
3.301015624999998e-08	5.000000e+00	5.000000e+00	4.110729e-06	-1.501999e-11
3.304921874999998e-08	5.000000e+00	5.000000e+00	3.432717e-06	-1.501999e-11
3.308828124999998e-08	5.000000e+00	5.000000e+00	2.875347e-06	-1.501999e-11
3.312734374999998e-08	5.000000e+00	5.000000e+00	2.417154e-06	-1.502000e-11
3.316640624999998e-08	5.000000e+00	5.000000e+00	2.040490e-06	-1.502000e-11
3.320546874999998e-08	5.000000e+00	5.000000e+00	1.730847e-06	-1.502000e-11
3.324453124999998e-08	5.000000e+00	5.000000e+00	1.476302e-06	-1.502000e-11
3.328359374999998e-08	5.000000e+00	5.000000e+00	1.267049e-06	-1.502000e-11
3.332265624999998e-08	5.000000e+00	5.000000e+00	1.095029e-06	-1.502000e-11
3.336171874999998e-08	5.000000e+00	5.000000e+00	9.536184e-07	-1.502000e-11
3.340078124999998e-08	5.000000e+00	5.000000e+00	8.373696e-07	-1.502000e-11
3.343984374999998e-08	5.000000e+00	5.000000e+00	7.418056e-07	-1.502000e-11
3.347890624999998e-08	5.000000e+00	5.000000e+00	6.632459e-07	-1.502000e-11
3.351796874999998e-08	5.000000e+00	5.000000e+00	5.986648e-07	-1.502000e-11
3.355703124999998e-08	5.000000e+00	5.000000e+00	5.455749e-07	-1.502000e-11
3.359609374999997e-08	5.000000e+00	5.000000e+00	5.019317e-07	-1.502000e-11
3.363515624999997e-08	5.000000e+00	5.000000e+00	4.660542e-07	-1.502000e-11
3.367421874999997e-08	5.000000e+00	5.000000e+00	4.365606e-07	-1.502000e-11
3.371328124999997e-08	5.000000e+00	5.000000e+00	4.123149e-07	-1.502000e-11
3.375234374999997e-08	5.000000e+00	5.000000e+00	3.923834e-07	-1.502000e-11
3.379140624999997e-08	5.000000e+00	5.000000e+00	3.759985e-07	-1.502000e-11
3.383046874999997e-08	5.000000e+00	5.000000e+00	3.625290e-07	-1.502000e-11
3.386953124999997e-08	5.000000e+00	5.000000e+00	3.514562e-07	-1.502000e-11
3.390859374999997e-08	5.000000e+00	5.000000e+00	3.423537e-07	-1.502000e-11
3.394765624999997e-08	5.000000e+00	5.000000e+00	3.348708e-07	-1.502000e-11
3.398671874999997e-08	5.000000e+00	5.000000e+00	3.287194e-07	-1.502000e-11
3.402578124999997e-08	5.000000e+00	5.000000e+00	3.236626e-07	-1.502000e-11
3.406484374999997e-08	5.000000e+00	5.000000e+00	3.195055e-07	-1.502000e-11
3.410390624999997e-08	5.000000e+00	5.000000e+00	3.160882e-07	-1.502000e-11
3.414296874999997e-08	5.000000e+00	5.000000e+00	3.132789e-07	-1.502000e-11
3.418203124999997e-08	5.000000e+00	5.000000e+00	3.109695e-07	-1.502000e-11
3.422109374999997e-08	5.000000e+00	5.000000e+00	3.090710e-07	-1.502000e-11
3.426015624999997e-08	5.000000e+00	5.000000e+00	3.075103e-07	-1.502000e-11
3.429921874999997e-08	5.000000e+00	5.000000e+00	3.062273e-07	-1.502000e-11
3.433828124999997e-08	5.000000e+00	5.000000e+00	3.051726e-07	-1.502000e-11
3.437734374999997e-08	5.000000e+00	5.000000e+00	3.043056e-07	-1.502000e-11
3.441640624999997e-08	5.000000e+00	5.000000e+00	3.035929e-07	-1.502000e-11
3.445546874999997e-08	5.000000e+00	5.000000e+00	3.030069e-07	-1.502000e-11
3.449453124999997e-08	5.000000e+00	5.000000e+00	3.025253e-07	-1.502000e-11
3.453359374999997e-08	5.000000e+00	5.000000e+00	3.021293e-07	-1.502000e-11
3.457265624999997e-08	5.000000e+00	5.000000e+00	3.018038e-07	-1.502000e-11
3.461171874999996e-08	5.000000e+00	5.000000e+00	3.015362e-07	-1.502000e-11
3.465078124999996e-08	5.000000e+00	5.000000e+00	3.013162e-07	-1.502000e-11
3.468984374999996e-08	5.000000e+00	5.000000e+00	3.011354e-07	-1.502000e-11
3.472890624999996e-08	5.000000e+00	5.000000e+00	3.009868e-07	-1.502000e-11
3.476796874999996e-08	5.000000e+00	5.000000e+00	3.008646e-07	-1.502000e-11
3.480703124999996e-08	5.000000e+00	5.000000e+00	3.007641e-07	-1.502000e-11
3.484609374999996e-08	5.000000e+00	5.000000e+00	3.006815e-07	-1.502000e-11
3.488515624999996e-08	5.000000e+00	5.000000e+00	3.006136e-07	-1.502000e-11
3.492421874999996e-08	5.000000e+00	5.000000e+00	3.005578e-07	-1.502000e-11
3.496328124999996e-08	5.000000e+00	5.000000e+00	3.005119e-07	-1.502000e-11
3.500000000000000e-08	5.000000e+00	5.000000e+00	3.004763e-07	-1.502000e-11
3.500390625000000e-08	4.804688e+00	5.000000e+00	7.486324e-05	-3.814849e-07
3.501171875000000e-08	4.414062e+00	5.000000e+00	8.462659e-04	-3.433243e-06
3.502734375000000e-08	3.632812e+00	5.000000e+00	1.037378e-02	-1.869203e-05
3.505859375000001e-08	2.070312e+00	5.000000e+00	1.199485e-01	-8.583070e-05
3.509100102631108e-08	4.499487e-01	5.000000e+00	4.655185e-01	-1.555767e-04
3.510000000000000e-08	0.000000e+00	5.000000e+00	6.047389e-01	-1.558635e-04
3.510340524323459e-08	0.000000e+00	5.000000e+00	6.568555e-01	-1.530481e-04
3.511021572970376e-08	0.000000e+00	5.000000e+00	7.591996e-01	-1.475001e-04
3.512383670264211e-08	0.000000e+00	5.000000e+00	9.529325e-01	-1.369613e-04
3.515107864851881e-08	0.000000e+00	5.000000e+00	1.300422e+00	-1.181368e-04
3.519014114851880e-08	0.000000e+00	5.000000e+00	1.718890e+00	-9.607031e-05
3.522920364851880e-08	0.000000e+00	5.000000e+00	2.060778e+00	-7.892833e-05
3.526826614851880e-08	0.000000e+00	5.000000e+00	2.343102e+00	-6.560794e-05
3.530732864851880e-08	0.000000e+00	5.000000e+00	2.579001e+00	-5.517663e-05
3.534639114851880e-08	0.000000e+00	5.000000e+00	2.778390e+00	-4.691922e-05
3.538545364851880e-08	0.000000e+00	5.000000e+00	2.948737e+00	-4.030611e-05
3.542451614851880e-08	0.000000e+00	5.000000e+00	3.095706e+00	-3.494818e-05
3.546357864851880e-08	0.000000e+00	5.000000e+00	3.223639e+00	-3.055877e-05
3.550264114851880e-08	0.000000e+00	5.000000e+00	3.335906e+00	-2.692518e-05
3.554170364851880e-08	0.000000e+00	5.000000e+00	3.435145e+00	-2.388802e-05
3.558076614851880e-08	0.000000e+00	5.000000e+00	3.523451e+00	-2.132662e-05
3.561982864851880e-08	0.000000e+00	5.000000e+00	3.602501e+00	-1.914860e-05
3.565889114851880e-08	0.000000e+00	5.000000e+00	3.673653e+00	-1.728248e-05
3.569795364851880e-08	0.000000e+00	5.000000e+00	3.738017e+00	-1.567239e-05
3.573701614851880e-08	0.000000e+00	5.000000e+00	3.796505e+00	-1.427423e-05
3.577607864851880e-08	0.000000e+00	5.000000e+00	3.849877e+00	-1.305287e-05
3.581514114851880e-08	0.000000e+00	5.000000e+00	3.898768e+00	-1.198006e-05
3.585420364851880e-08	0.000000e+00	5.000000e+00	3.943715e+00	-1.103291e-05
3.589326614851880e-08	0.000000e+00	5.000000e+00	3.985171e+00	-1.019274e-05
3.593232864851880e-08	0.000000e+00	5.000000e+00	4.023524e+00	-9.444162e-06
3.597139114851880e-08	0.000000e+00	5.000000e+00	4.059106e+00	-8.774454e-06
3.601045364851880e-08	0.000000e+00	5.000000e+00	4.092206e+00	-8.172996e-06
3.604951614851880e-08	0.000000e+00	5.000000e+00	4.123073e+00	-7.630889e-06
3.608857864851880e-08	0.000000e+00	5.000000e+00	4.151924e+00	-7.140626e-06
3.612764114851880e-08	0.000000e+00	5.000000e+00	4.178948e+00	-6.695844e-06
3.616670364851880e-08	0.000000e+00	5.000000e+00	4.204313e+00	-6.291120e-06
3.620576614851879e-08	0.000000e+00	5.000000e+00	4.228166e+00	-5.921811e-06
3.624482864851879e-08	0.000000e+00	5.000000e+00	4.250638e+00	-5.583925e-06
3.628389114851879e-08	0.000000e+00	5.000000e+00	4.271844e+00	-5.274012e-06
3.632295364851879e-08	0.000000e+00	5.000000e+00	4.291890e+00	-4.989084e-06
3.636201614851879e-08	0.000000e+00	5.000000e+00	4.310865e+00	-4.726536e-06
3.640107864851879e-08	0.000000e+00	5.000000e+00	4.328855e+00	-4.484094e-06
3.644014114851879e-08	0.000000e+00	5.000000e+00	4.345932e+00	-4.259766e-06
3.647920364851879e-08	0.000000e+00	5.000000e+00	4.362165e+00	-4.051797e-06
3.651826614851879e-08	0.000000e+00	5.000000e+00	4.377615e+00	-3.858640e-06
3.655732864851879e-08	0.000000e+00	5.000000e+00	4.392337e+00	-3.678927e-06
3.659639114851879e-08	0.000000e+00	5.000000e+00	4.406381e+00	-3.511441e-06
3.663545364851879e-08	0.000000e+00	5.000000e+00	4.419792e+00	-3.355103e-06
3.667451614851879e-08	0.000000e+00	5.000000e+00	4.432612e+00	-3.208947e-06
3.671357864851879e-08	0.000000e+00	5.000000e+00	4.444880e+00	-3.072110e-06
3.675264114851879e-08	0.000000e+00	5.000000e+00	4.456629e+00	-2.943819e-06
3.679170364851879e-08	0.000000e+00	5.000000e+00	4.467894e+00	-2.823379e-06
3.683076614851879e-08	0.000000e+00	5.000000e+00	4.478701e+00	-2.710163e-06
3.686982864851879e-08	0.000000e+00	5.000000e+00	4.489079e+00	-2.603606e-06
3.690889114851879e-08	0.000000e+00	5.000000e+00	4.499053e+00	-2.503198e-06
3.694795364851879e-08	0.000000e+00	5.000000e+00	4.508646e+00	-2.408476e-06
3.698701614851879e-08	0.000000e+00	5.000000e+00	4.517879e+00	-2.319018e-06
3.702607864851879e-08	0.000000e+00	5.000000e+00	4.526773e+00	-2.234443e-06
3.706514114851879e-08	0.000000e+00	5.000000e+00	4.535345e+00	-2.154403e-06
3.710420364851879e-08	0.000000e+00	5.000000e+00	4.543612e+00	-2.078580e-06
3.714326614851879e-08	0.000000e+00	5.000000e+00	4.551591e+00	-2.006682e-06
3.718232864851879e-08	0.000000e+00	5.000000e+00	4.559297e+00	-1.938445e-06
3.722139114851879e-08	0.000000e+00	5.000000e+00	4.566742e+00	-1.873624e-06
3.726045364851878e-08	0.000000e+00	5.000000e+00	4.573940e+00	-1.811996e-06
3.729951614851878e-08	0.000000e+00	5.000000e+00	4.580904e+00	-1.753354e-06
3.733857864851878e-08	0.000000e+00	5.000000e+00	4.587644e+00	-1.697509e-06
3.737764114851878e-08	0.000000e+00	5.000000e+00	4.594170e+00	-1.644286e-06
3.741670364851878e-08	0.000000e+00	5.000000e+00	4.600494e+00	-1.593524e-06
3.745576614851878e-08	0.000000e+00	5.000000e+00	4.606624e+00	-1.545073e-06
3.749482864851878e-08	0.000000e+00	5.000000e+00	4.612569e+00	-1.498796e-06
3.753389114851878e-08	0.000000e+00	5.000000e+00	4.618337e+00	-1.454565e-06
3.757295364851878e-08	0.000000e+00	5.000000e+00	4.623936e+00	-1.412260e-06
3.761201614851878e-08	0.000000e+00	5.000000e+00	4.629374e+00	-1.371773e-06
3.765107864851878e-08	0.000000e+00	5.000000e+00	4.634656e+00	-1.332999e-06
3.769014114851878e-08	0.000000e+00	5.000000e+00	4.639791e+00	-1.295845e-06
3.772920364851878e-08	0.000000e+00	5.000000e+00	4.644783e+00	-1.260221e-06
3.776826614851878e-08	0.000000e+00	5.000000e+00	4.649639e+00	-1.226044e-06
3.780732864851878e-08	0.000000e+00	5.000000e+00	4.654364e+00	-1.193238e-06
3.784639114851878e-08	0.000000e+00	5.000000e+00	4.658963e+00	-1.161729e-06
3.788545364851878e-08	0.000000e+00	5.000000e+00	4.663442e+00	-1.131451e-06
3.792451614851878e-08	0.000000e+00	5.000000e+00	4.667805e+00	-1.102340e-06
3.796357864851878e-08	0.000000e+00	5.000000e+00	4.672056e+00	-1.074337e-06
3.800264114851878e-08	0.000000e+00	5.000000e+00	4.676200e+00	-1.047387e-06
3.804170364851878e-08	0.000000e+00	5.000000e+00	4.680240e+00	-1.021438e-06
3.808076614851878e-08	0.000000e+00	5.000000e+00	4.684181e+00	-9.964397e-07
3.811982864851878e-08	0.000000e+00	5.000000e+00	4.688026e+00	-9.723476e-07
3.815889114851878e-08	0.000000e+00	5.000000e+00	4.691779e+00	-9.491180e-07
3.819795364851878e-08	0.000000e+00	5.000000e+00	4.695443e+00	-9.267104e-07
3.823701614851878e-08	0.000000e+00	5.000000e+00	4.699020e+00	-9.050863e-07
3.827607864851878e-08	0.000000e+00	5.000000e+00	4.702515e+00	-8.842098e-07
3.831514114851877e-08	0.000000e+00	5.000000e+00	4.705930e+00	-8.640468e-07
3.835420364851877e-08	0.000000e+00	5.000000e+00	4.709267e+00	-8.445651e-07
3.839326614851877e-08	0.000000e+00	5.000000e+00	4.712529e+00	-8.257346e-07
3.843232864851877e-08	0.000000e+00	5.000000e+00	4.715719e+00	-8.075263e-07
3.847139114851877e-08	0.000000e+00	5.000000e+00	4.718839e+00	-7.899134e-07
3.851045364851877e-08	0.000000e+00	5.000000e+00	4.721891e+00	-7.728700e-07
3.854951614851877e-08	0.000000e+00	5.000000e+00	4.724877e+00	-7.563720e-07
3.858857864851877e-08	0.000000e+00	5.000000e+00	4.727801e+00	-7.403963e-07
3.862764114851877e-08	0.000000e+00	5.000000e+00	4.730662e+00	-7.249212e-07
3.866670364851877e-08	0.000000e+00	5.000000e+00	4.733465e+00	-7.099259e-07
3.870576614851877e-08	0.000000e+00	5.000000e+00	4.736209e+00	-6.953908e-07
3.874482864851877e-08	0.000000e+00	5.000000e+00	4.738898e+00	-6.812973e-07
3.878389114851877e-08	0.000000e+00	5.000000e+00	4.741533e+00	-6.676277e-07
3.882295364851877e-08	0.000000e+00	5.000000e+00	4.744114e+00	-6.543652e-07
3.886201614851877e-08	0.000000e+00	5.000000e+00	4.746645e+00	-6.414937e-07
3.890107864851877e-08	0.000000e+00	5.000000e+00	4.749127e+00	-6.289981e-07
3.894014114851877e-08	0.000000e+00	5.000000e+00	4.751560e+00	-6.168639e-07
3.897920364851877e-08	0.000000e+00	5.000000e+00	4.753946e+00	-6.050773e-07
3.901826614851877e-08	0.000000e+00	5.000000e+00	4.756288e+00	-5.936252e-07
3.905732864851877e-08	0.000000e+00	5.000000e+00	4.758584e+00	-5.824949e-07
3.909639114851877e-08	0.000000e+00	5.000000e+00	4.760839e+00	-5.716747e-07
3.913545364851877e-08	0.000000e+00	5.000000e+00	4.763051e+00	-5.611529e-07
3.917451614851877e-08	0.000000e+00	5.000000e+00	4.765223e+00	-5.509189e-07
3.921357864851877e-08	0.000000e+00	5.000000e+00	4.767355e+00	-5.409622e-07
3.925264114851877e-08	0.000000e+00	5.000000e+00	4.769450e+00	-5.312729e-07
3.929170364851877e-08	0.000000e+00	5.000000e+00	4.771506e+00	-5.218415e-07
3.933076614851877e-08	0.000000e+00	5.000000e+00	4.773527e+00	-5.126589e-07
3.936982864851876e-08	0.000000e+00	5.000000e+00	4.775512e+00	-5.037164e-07
3.940889114851876e-08	0.000000e+00	5.000000e+00	4.777462e+00	-4.950058e-07
3.944795364851876e-08	0.000000e+00	5.000000e+00	4.779379e+00	-4.865191e-07
3.948701614851876e-08	0.000000e+00	5.000000e+00	4.781263e+00	-4.782488e-07
3.952607864851876e-08	0.000000e+00	5.000000e+00	4.783116e+00	-4.701874e-07
3.956514114851876e-08	0.000000e+00	5.000000e+00	4.784937e+00	-4.623281e-07
3.960420364851876e-08	0.000000e+00	5.000000e+00	4.786728e+00	-4.546641e-07
3.964326614851876e-08	0.000000e+00	5.000000e+00	4.788489e+00	-4.471891e-07
3.968232864851876e-08	0.000000e+00	5.000000e+00	4.790222e+00	-4.398968e-07
3.972139114851876e-08	0.000000e+00	5.000000e+00	4.791926e+00	-4.327814e-07
3.976045364851876e-08	0.000000e+00	5.000000e+00	4.793603e+00	-4.258372e-07
3.979951614851876e-08	0.000000e+00	5.000000e+00	4.795253e+00	-4.190588e-07
3.983857864851876e-08	0.000000e+00	5.000000e+00	4.796877e+00	-4.124409e-07
3.987764114851876e-08	0.000000e+00	5.000000e+00	4.798475e+00	-4.059784e-07
3.991670364851876e-08	0.000000e+00	5.000000e+00	4.800048e+00	-3.996666e-07
3.995576614851876e-08	0.000000e+00	5.000000e+00	4.801598e+00	-3.935009e-07
3.999482864851876e-08	0.000000e+00	5.000000e+00	4.803123e+00	-3.874767e-07
4.000000000000000e-08	0.000000e+00	5.000000e+00	4.803323e+00	-3.866895e-07
Step Information: Bval=5  (Step: 2/2)
0.000000000000000e+00	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
3.906249931451836e-16	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
7.812499862903672e-16	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
1.562499972580734e-15	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
3.124999945161469e-15	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
6.249999890322938e-15	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
1.249999978064588e-14	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
2.499999956129175e-14	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
4.999999912258350e-14	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
9.999999824516700e-14	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
1.999999964903340e-13	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
3.999999929806680e-13	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
7.999999859613360e-13	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
1.599999971922672e-12	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
3.199999943845344e-12	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
6.399999887690688e-12	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
1.279999977538138e-11	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
2.559999955076275e-11	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
5.119999910152551e-11	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
9.026249910152551e-11	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
1.293249991015255e-10	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
1.683874991015255e-10	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
2.074499991015255e-10	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
2.465124991015255e-10	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
2.855749991015255e-10	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
3.246374991015255e-10	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
3.636999991015255e-10	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
4.027624991015254e-10	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
4.418249991015254e-10	0.000000e+00	0.000000e+00	1.000281e-03	-3.003800e-11
